long_index,lat_index,depth_index,dCo,O2,PO4
186,109,1,3.00741346677144,212.211597442627,0.137946755935748
187,108,1,3.00741346677144,212.211597442627,0.137946755935748
188,108,1,3.19015600283941,212.390893300374,0.140728879719973
188,107,1,3.23262798786163,211.557927449544,0.142391393582026
188,106,1,3.23262798786163,211.557927449544,0.142391393582026
188,105,1,3.21573776006699,210.424133300781,0.132910183320443
188,104,1,3.21573776006699,210.424133300781,0.132910183320443
188,103,1,3.1931925813357,208.44855372111,0.121358646079898
188,102,1,3.27265373865763,205.578186035156,0.112732574964563
188,101,1,3.27265373865763,205.578186035156,0.112732574964563
188,100,1,3.59566469987233,203.294958750407,0.113771619275212
188,99,1,3.92808552583059,202.225827534993,0.11923306932052
188,98,1,3.92808552583059,202.225827534993,0.11923306932052
188,97,1,4.23193114995956,202.55072148641,0.127500766267379
188,96,1,4.69020402431488,204.198561350505,0.141730849941572
188,95,1,5.50456937154134,206.396422068278,0.167523187895616
188,94,1,7.46312971909841,208.68905766805,0.249324727803469
188,93,1,7.98633416493734,209.047528584798,0.270816308756669
188,92,1,8.8593514362971,208.982574462891,0.302267951269944
188,91,1,9.80552677313487,208.105571746826,0.331111632287502
188,90,1,10.3198236227036,208.656388600667,0.344047104318937
188,89,1,10.0159153540929,209.703782399495,0.33310529589653
188,88,1,9.11086674531301,209.468751271566,0.301841057837009
188,87,1,8.31431456406911,208.588820139567,0.271738346666098
188,86,1,6.30334337552388,205.715586344401,0.195113629102707
188,85,1,5.34351925055186,203.617506663005,0.170488725105921
188,84,1,4.49203528960546,200.888373057048,0.166157506406307
188,83,1,3.81533126036326,199.213793436686,0.165359480927388
188,82,1,3.81533126036326,199.213793436686,0.165359480927388
188,81,1,3.31523845593135,198.430711110433,0.164431781818469
188,80,1,3.02810776233673,198.241077423096,0.163599620262782
188,79,1,3.02810776233673,198.241077423096,0.163599620262782
188,78,1,2.93991057078044,198.474102020264,0.162983123213053
188,77,1,3.20345695813497,198.91096496582,0.159465874234835
188,76,1,3.20345695813497,198.91096496582,0.159465874234835
188,75,1,3.97131719191869,199.758234659831,0.149216521531343
188,74,1,3.97131719191869,199.758234659831,0.149216521531343
188,73,1,3.86644051472346,201.447792053223,0.139217184235652
188,72,1,3.86644051472346,201.447792053223,0.139217184235652
188,71,1,3.28402835130692,204.174926757813,0.132230844348669
188,70,1,3.28402835130692,204.174926757813,0.132230844348669
183,146,2,61.9314022064209,308.865198771159,0.437864173203707
183,145,2,47.4985376993815,306.304962158203,0.532383138934771
184,145,2,47.4985376993815,306.304962158203,0.532383138934771
184,144,2,37.7298928896586,304.223200480143,0.628348506987095
185,144,2,31.1599413553874,304.089693705241,0.659814779957136
186,143,2,31.1599413553874,304.089693705241,0.659814779957136
187,142,2,27.4872635205587,301.411717732747,0.731519977251689
188,142,2,27.4872635205587,301.411717732747,0.731519977251689
188,141,2,27.0950756072998,299.857683817546,0.731985072294871
188,140,2,27.0950756072998,299.857683817546,0.731985072294871
188,139,2,23.811341603597,296.198936462402,0.672470718622208
188,138,2,21.7676669756571,292.530085245768,0.618542681137721
188,137,2,19.8200087547302,288.152600606283,0.564801720281442
188,136,2,19.8200087547302,288.152600606283,0.564801720281442
188,135,2,18.2052387396495,283.432215372721,0.508471702535947
188,134,2,16.8410946528117,278.346265157064,0.443174704909325
188,133,2,16.8410946528117,278.346265157064,0.443174704909325
188,132,2,15.5995006561279,272.990083058675,0.365535076707602
188,131,2,14.3137335777283,267.353323618571,0.273781467229128
188,130,2,14.3137335777283,267.353323618571,0.273781467229128
188,129,2,12.9249591827393,261.196299235026,0.1773011640956
188,128,2,11.6358091036479,253.706630706787,0.102271953597665
188,127,2,11.6358091036479,253.706630706787,0.102271953597665
188,126,2,10.5438460508982,246.080833435059,0.0513970001290242
188,125,2,9.518346230189,239.133694966634,0.0252701191542049
188,124,2,9.518346230189,239.133694966634,0.0252701191542049
188,123,2,8.48579430580139,232.927061716715,0.0166772960219532
188,122,2,8.48579430580139,232.927061716715,0.0166772960219532
188,121,2,7.2085292339325,227.56170018514,0.014346567215398
188,120,2,5.71447153886159,222.837631225586,0.017032434232533
188,119,2,5.71447153886159,222.837631225586,0.017032434232533
188,118,2,4.42847434679667,219.135196685791,0.025521092582494
188,117,2,4.42847434679667,219.135196685791,0.025521092582494
188,116,2,3.65336028734843,216.268829345703,0.0412114905193448
188,115,2,3.65336028734843,216.268829345703,0.0412114905193448
188,114,2,3.35121200482051,214.568743387858,0.0637835919236143
188,113,2,3.35121200482051,214.568743387858,0.0637835919236143
188,112,2,3.27501392364502,213.33135732015,0.0925223734229803
187,111,2,3.2905571659406,213.01709874471,0.124048948908846
186,110,2,3.2905571659406,213.01709874471,0.124048948908846
185,109,2,3.37527654568354,211.719724019368,0.130990481625001
186,109,2,3.00741348663966,212.211599985758,0.137946755935748
187,108,2,3.00741348663966,212.211599985758,0.137946755935748
188,108,2,3.19015598297119,212.390895843506,0.140728879719973
188,107,2,3.23262798786163,211.557929992676,0.142391399790843
188,106,2,3.23262798786163,211.557929992676,0.142391399790843
188,105,2,3.2157377799352,210.424138387044,0.132910192012787
188,104,2,3.2157377799352,210.424138387044,0.132910192012787
188,103,2,3.19319264094035,208.448554992676,0.121358659739296
188,102,2,3.27254730463028,205.597805023193,0.112743884945909
188,101,2,3.27254730463028,205.597805023193,0.112743884945909
188,100,2,3.5960883696874,203.317604064941,0.113789391393463
188,99,2,3.92827779054642,202.235596974691,0.119242272650202
188,98,2,3.92827779054642,202.235596974691,0.119242272650202
188,97,2,4.23193116982778,202.550726572673,0.12750077371796
188,96,2,4.6902041832606,204.198571523031,0.141730877260367
188,95,2,5.50717985630035,206.412309010824,0.167671043425798
188,94,2,7.47726122538249,208.758871714274,0.250134409715732
188,93,2,7.99777392546336,209.136252085368,0.271540359904369
188,92,2,8.88106381893158,209.007706960042,0.303462032228708
188,91,2,9.84181439876556,208.001045227051,0.333078630268574
188,90,2,10.3315005302429,208.621331532796,0.345312170684338
188,89,2,10.0248843431473,209.767386118571,0.333883014818033
188,88,2,9.12318762143453,209.580223083496,0.302531720449527
188,87,2,8.3262832959493,208.724366505941,0.272392994413773
188,86,2,6.3033435344696,205.71559270223,0.195113675047954
188,85,2,5.34351929028829,203.617511749268,0.170488747457663
188,84,2,4.49203528960546,200.888378143311,0.166157510131598
188,83,2,3.81533126036326,199.213794708252,0.165359482169151
188,82,2,3.81533126036326,199.213794708252,0.165359482169151
188,81,2,3.31523845593135,198.430713653564,0.16443178554376
188,80,2,3.02810776233673,198.241077423096,0.163599621504545
188,79,2,3.02810776233673,198.241077423096,0.163599621504545
188,78,2,2.93991061051687,198.474103291829,0.162983123213053
188,77,2,3.20345701773961,198.910963694255,0.159465874234835
188,76,2,3.20345701773961,198.910963694255,0.159465874234835
188,75,2,3.9713169336319,199.758235931396,0.149216522773107
188,74,2,3.9713169336319,199.758235931396,0.149216522773107
188,73,2,3.86644037564596,201.447793324788,0.139217185477416
188,72,2,3.86644037564596,201.447793324788,0.139217185477416
188,71,2,3.28402316570282,204.176219940186,0.132231418043375
188,70,2,3.28402316570282,204.176219940186,0.132231418043375
183,146,3,63.2681442896525,309.427065531413,0.480169720947742
183,145,3,48.8687032063802,306.368909200033,0.581201987961928
184,145,3,48.8687032063802,306.368909200033,0.581201987961928
184,144,3,38.887090365092,303.904645284017,0.675075046718121
185,144,3,32.2359908421834,304.072614034017,0.698780886828899
186,143,3,32.2359908421834,304.072614034017,0.698780886828899
187,142,3,28.1188108126322,302.17298634847,0.751189440488815
188,142,3,28.1188108126322,302.17298634847,0.751189440488815
188,141,3,27.5097091992696,300.748705546061,0.745649163921674
188,140,3,27.5097091992696,300.748705546061,0.745649163921674
188,139,3,24.0318028132121,297.369534810384,0.681353295842806
188,138,3,21.9238664309184,293.941144307454,0.62588166197141
188,137,3,19.9701156616211,289.818318684896,0.571775143345197
188,136,3,19.9701156616211,289.818318684896,0.571775143345197
188,135,3,18.3747700850169,285.388338724772,0.515739592413108
188,134,3,17.0421249866486,280.639205932617,0.45141339302063
188,133,3,17.0421249866486,280.639205932617,0.45141339302063
188,132,3,15.8391695022583,275.66423034668,0.375405378639698
188,131,3,14.5963487625122,270.464635213216,0.28606275220712
188,130,3,14.5963487625122,270.464635213216,0.28606275220712
188,129,3,13.207995891571,264.829730987549,0.189589148387313
188,128,3,11.780600865682,257.999837239583,0.10865374499311
188,127,3,11.780600865682,257.999837239583,0.10865374499311
188,126,3,10.6160260041555,249.789656321208,0.054011567030102
188,125,3,9.57108513514201,241.363046010335,0.0260399496182799
188,124,3,9.57108513514201,241.363046010335,0.0260399496182799
188,123,3,8.5279803276062,233.99373626709,0.0169953613852461
188,122,3,8.5279803276062,233.99373626709,0.0169953613852461
188,121,3,7.24040655295054,228.049638112386,0.0144595452584326
188,120,3,5.73252590497335,223.048985799154,0.0170448458132644
188,119,3,5.73252590497335,223.048985799154,0.0170448458132644
188,118,3,4.43452630440394,219.209148406982,0.0254941363818944
188,117,3,4.43452630440394,219.209148406982,0.0254941363818944
188,116,3,3.65460898478826,216.291881561279,0.0411879721408089
188,115,3,3.65460898478826,216.291881561279,0.0411879721408089
188,114,3,3.35193147261937,214.588865915934,0.063741407978038
188,113,3,3.35193147261937,214.588865915934,0.063741407978038
188,112,3,3.27515520652135,213.339152018229,0.0924987668792407
187,111,3,3.29074184099833,213.021123250326,0.124027818441391
186,110,3,3.29074184099833,213.021123250326,0.124027818441391
185,109,3,3.37530799706777,211.720429738363,0.130990249415239
186,109,3,3.00741481781006,212.211691538493,0.137946686396996
187,108,3,3.00741481781006,212.211691538493,0.137946686396996
188,108,3,3.19015598297119,212.390895843506,0.140728879719973
188,107,3,3.23262800772985,211.557929992676,0.142391408483187
188,106,3,3.23262800772985,211.557929992676,0.142391408483187
188,105,3,3.21573787927628,210.424140930176,0.132910209397475
188,104,3,3.21573787927628,210.424140930176,0.132910209397475
188,103,3,3.19475607077281,208.487033843994,0.121398024881879
188,102,3,3.26929493745168,205.779951731364,0.112835379938285
188,101,3,3.26929493745168,205.779951731364,0.112835379938285
188,100,3,3.58926779031754,203.631463368734,0.113774912431836
188,99,3,3.93141460418701,202.296112060547,0.119304148480296
188,98,3,3.93141460418701,202.296112060547,0.119304148480296
188,97,3,4.23302678267161,202.569114685059,0.127522241324186
188,96,3,4.69142584005992,204.214310963949,0.141766191770633
188,95,3,5.52016353607178,206.450397491455,0.168404550602039
188,94,3,7.49644533793132,208.804767608643,0.251479343821605
188,93,3,8.01404678821564,209.174565633138,0.272783908993006
188,92,3,8.90745218594869,208.946613311768,0.30528021727999
188,91,3,9.88957552115122,207.695940653483,0.336068779230118
188,90,3,10.3518255551656,208.377619425456,0.347437225282192
188,89,3,10.0383240779241,209.737487792969,0.335171515742938
188,88,3,9.1379728714625,209.62512588501,0.303568753103415
188,87,3,8.34279453754425,208.80381266276,0.273428784062465
188,86,3,6.30440533161163,205.740901947021,0.195253738512596
188,85,3,5.34351885318756,203.617530822754,0.17048883313934
188,84,3,4.49203528960546,200.888379414876,0.166157522549232
188,83,3,3.81533128023148,199.213794708252,0.165359492103259
188,82,3,3.81533128023148,199.213794708252,0.165359492103259
188,81,3,3.31523841619492,198.430713653564,0.164431788027287
188,80,3,3.02810776233673,198.241078694661,0.163599625229836
188,79,3,3.02810776233673,198.241078694661,0.163599625229836
188,78,3,2.94034969806671,198.48740641276,0.162993916620811
188,77,3,3.20642179250717,198.944484710693,0.159480883429448
188,76,3,3.20642179250717,198.944484710693,0.159480883429448
188,75,3,3.97377824783325,199.826895395915,0.149216953665018
188,74,3,3.97377824783325,199.826895395915,0.149216953665018
188,73,3,3.86793172359467,201.577150980632,0.139223321030537
188,72,3,3.86793172359467,201.577150980632,0.139223321030537
188,71,3,3.27746623754501,204.359508514404,0.132267196973165
188,70,3,3.27746623754501,204.359508514404,0.132267196973165
183,146,4,65.1540972391764,308.736760457357,0.528203306098779
183,145,4,50.9306217829386,305.072362263997,0.636445842683315
184,145,4,50.9306217829386,305.072362263997,0.636445842683315
184,144,4,40.828288714091,302.205037434896,0.731722190976143
185,144,4,33.9720818201701,302.518310546875,0.750242789586385
186,143,4,33.9720818201701,302.518310546875,0.750242789586385
187,142,4,29.2822430928548,301.554168701172,0.784888744354248
188,142,4,29.2822430928548,301.554168701172,0.784888744354248
188,141,4,28.3816393216451,300.626510620117,0.771386077006658
188,140,4,28.3816393216451,300.626510620117,0.771386077006658
188,139,4,24.5555806159973,297.971471150716,0.69870787858963
188,138,4,22.3209133148193,294.99311319987,0.640019794305166
188,137,4,20.3229761123657,291.208791097005,0.584413029253483
188,136,4,20.3229761123657,291.208791097005,0.584413029253483
188,135,4,18.7313958009084,287.030153910319,0.527999478081862
188,134,4,17.4299942652384,282.512606302897,0.464241680999597
188,133,4,17.4299942652384,282.512606302897,0.464241680999597
188,132,4,16.274258295695,277.766070048014,0.389822249611219
188,131,4,15.0746493339539,272.772735595703,0.302906557917595
188,130,4,15.0746493339539,272.772735595703,0.302906557917595
188,129,4,13.6744566758474,267.491152445475,0.207506227617462
188,128,4,12.0996658802032,261.613410949707,0.119659758172929
188,127,4,12.0996658802032,261.613410949707,0.119659758172929
188,126,4,10.7059993743896,253.776504516602,0.0585056853791078
188,125,4,9.6356258392334,244.701477050781,0.0273913427566489
188,124,4,9.6356258392334,244.701477050781,0.0273913427566489
188,123,4,8.60687120755514,236.213731129964,0.0177027684015532
188,122,4,8.60687120755514,236.213731129964,0.0177027684015532
188,121,4,7.34073030948639,229.422314961751,0.014826010990267
188,120,4,5.81356791655223,223.787789662679,0.0170779624022543
188,119,4,5.81356791655223,223.787789662679,0.0170779624022543
188,118,4,4.48000806570053,219.611315409342,0.0252725449390709
188,117,4,4.48000806570053,219.611315409342,0.0252725449390709
188,116,4,3.67318775256475,216.519551595052,0.0408084023122986
188,115,4,3.67318775256475,216.519551595052,0.0408084023122986
188,114,4,3.36076255639394,214.76048151652,0.0631204939757784
188,113,4,3.36076255639394,214.76048151652,0.0631204939757784
188,112,4,3.27792267004649,213.441956837972,0.0919161712129911
187,111,4,3.29430162906647,213.037260691325,0.12382718299826
186,110,4,3.29430162906647,213.037260691325,0.12382718299826
185,109,4,3.37652975320816,211.736026763916,0.130978627751271
186,109,4,3.00822603702545,212.239439646403,0.137916412204504
187,108,4,3.00822603702545,212.239439646403,0.137916412204504
188,108,4,3.19013301531474,212.39203898112,0.140728621433179
188,107,4,3.23264098167419,211.558757781982,0.142392553389072
188,106,4,3.23264098167419,211.558757781982,0.142392553389072
188,105,4,3.21676717201869,210.435616811117,0.132930833846331
188,104,4,3.21676717201869,210.435616811117,0.132930833846331
188,103,4,3.21474794546763,208.737154642741,0.121915043021242
188,102,4,3.29320182402929,207.276966094971,0.114287434145808
188,101,4,3.29320182402929,207.276966094971,0.114287434145808
188,100,4,3.5364031791687,204.74516805013,0.113620083779097
188,99,4,3.93397704760234,202.567117055257,0.119393174846967
188,98,4,3.93397704760234,202.567117055257,0.119393174846967
188,97,4,4.23641820748647,202.634545644124,0.12757837648193
188,96,4,4.69536181290944,204.291446685791,0.142002242306868
188,95,4,5.54419084390004,206.517279307048,0.170124563078086
188,94,4,7.51932740211487,208.806392669678,0.253320233275493
188,93,4,8.03728942076365,209.14068476359,0.274658683687449
188,92,4,8.94370214144389,208.758627573649,0.30810642366608
188,91,4,9.96628574530284,207.009098052979,0.341171637177467
188,90,4,10.3898472388585,207.855509440104,0.351085774600506
188,89,4,10.0545210838318,209.636965433757,0.336773785452048
188,88,4,9.15702414512634,209.603945414225,0.305036620547374
188,87,4,8.36185340086619,208.831858317057,0.274775162339211
188,86,4,6.30797592798869,205.76634089152,0.195746983091036
188,85,4,5.34263614813487,203.634934743245,0.170608885586262
188,84,4,4.49203532934189,200.888384501139,0.166157541175683
188,83,4,3.81533128023148,199.213794708252,0.165359494586786
188,82,4,3.81533128023148,199.213794708252,0.165359494586786
188,81,4,3.31523841619492,198.430713653564,0.16443179299434
188,80,4,3.02725146214167,198.2733446757,0.163632263739904
188,79,4,3.02725146214167,198.2733446757,0.163632263739904
188,78,4,2.95010447502136,198.671454111735,0.163189249734084
188,77,4,3.27068108320236,199.414325714111,0.159550119191408
188,76,4,3.27068108320236,199.414325714111,0.159550119191408
188,75,4,4.01669323444366,200.556171417236,0.14899938305219
188,74,4,4.01669323444366,200.556171417236,0.14899938305219
188,73,4,3.8624481956164,202.574952443441,0.139266031483809
188,72,4,3.8624481956164,202.574952443441,0.139266031483809
188,71,4,3.21942766507467,205.481769561768,0.132589377462864
188,70,4,3.21942766507467,205.481769561768,0.132589377462864
183,146,5,67.0298744837443,307.211044311523,0.57468135903279
183,145,5,53.1298812230428,302.773119608561,0.690010289351145
184,145,5,53.1298812230428,302.773119608561,0.690010289351145
184,144,5,43.2054147720337,299.015614827474,0.791209901372592
185,144,5,36.2410891850789,299.331108093262,0.806885922948519
186,143,5,36.2410891850789,299.331108093262,0.806885922948519
187,142,5,30.9525389671326,299.594477335612,0.82578290005525
188,142,5,30.9525389671326,299.594477335612,0.82578290005525
188,141,5,29.7157136599223,299.443374633789,0.804160411159197
188,140,5,29.7157136599223,299.443374633789,0.804160411159197
188,139,5,25.3944500287374,297.781061808268,0.721883252263069
188,138,5,22.9896155993144,295.175979614258,0.660509333014488
188,137,5,20.9080417950948,291.676823933919,0.603214800357819
188,136,5,20.9080417950948,291.676823933919,0.603214800357819
188,135,5,19.2909787495931,287.759407043457,0.545729902883371
188,134,5,18.0045705636342,283.483464558919,0.481904578705629
188,133,5,18.0045705636342,283.483464558919,0.481904578705629
188,132,5,16.8742105960846,278.847165425618,0.408810414373875
188,131,5,15.6993041038513,273.931617736816,0.324169290562471
188,130,5,15.6993041038513,273.931617736816,0.324169290562471
188,129,5,14.2759108543396,268.886670430501,0.229916435976823
188,128,5,12.5528753598531,263.826538085938,0.13738573094209
188,127,5,12.5528753598531,263.826538085938,0.13738573094209
188,126,5,10.8621412913005,257.262500762939,0.0657077569824954
188,125,5,9.69286727905273,248.328128814697,0.0292348208216329
188,124,5,9.69286727905273,248.328128814697,0.0292348208216329
188,123,5,8.68834408124288,239.047283172607,0.0186160505594065
188,122,5,8.68834408124288,239.047283172607,0.0186160505594065
188,121,5,7.48473457495372,231.565074920654,0.0154570008162409
188,120,5,5.97250123818715,225.302177429199,0.0172321512363851
188,119,5,5.97250123818715,225.302177429199,0.0172321512363851
188,118,5,4.60290694236755,220.704709370931,0.0247281508830686
188,117,5,4.60290694236755,220.704709370931,0.0247281508830686
188,116,5,3.73595384756724,217.294663747152,0.039515539072454
188,115,5,3.73595384756724,217.294663747152,0.039515539072454
188,114,5,3.38937371969223,215.420159657796,0.060755979269743
188,113,5,3.38937371969223,215.420159657796,0.060755979269743
188,112,5,3.28543249766032,213.827969868978,0.0895804887016614
187,111,5,3.31588226556778,213.121785481771,0.122557735070586
186,110,5,3.31588226556778,213.121785481771,0.122557735070586
185,109,5,3.38241748015086,211.800409952799,0.130905410895745
186,109,5,3.01132557789485,212.327018737793,0.137798444678386
187,108,5,3.01132557789485,212.327018737793,0.137798444678386
188,108,5,3.18966400623322,212.41011428833,0.140710227191448
188,107,5,3.2329780459404,211.566305796305,0.142405955741803
188,106,5,3.2329780459404,211.566305796305,0.142405955741803
188,105,5,3.23645786444346,210.64429473877,0.133270418892304
188,104,5,3.23645786444346,210.64429473877,0.133270418892304
188,103,5,3.43137325843175,209.991049448649,0.12942136451602
188,102,5,3.63121877113978,208.934508005778,0.127780506387353
188,101,5,3.63121877113978,208.934508005778,0.127780506387353
188,100,5,3.60013649861018,206.748692830404,0.114754125475883
188,99,5,3.91646039485931,203.371752421061,0.118505797038476
188,98,5,3.91646039485931,203.371752421061,0.118505797038476
188,97,5,4.25036603212357,202.906450907389,0.12756531064709
188,96,5,4.69961977005005,204.439623514811,0.14274136784176
188,95,5,5.57517560323079,206.567529042562,0.172389903416236
188,94,5,7.54553989569346,208.763493855794,0.255666093279918
188,93,5,8.06100551287333,209.058059692383,0.276911795139313
188,92,5,8.98988421758016,208.362400054932,0.312354390819867
188,91,5,10.0578099886576,205.897683461507,0.347905211150646
188,90,5,10.4379711945852,206.876043955485,0.356561807294687
188,89,5,10.0723539590836,209.481927235921,0.338830038905144
188,88,5,9.1708710193634,209.557537078857,0.306655896206697
188,87,5,8.3701179822286,208.844746907552,0.276380971074104
188,86,5,6.2743882338206,205.874584197998,0.197014423708121
188,85,5,5.32481948534648,203.736296335856,0.171105581025283
188,84,5,4.49355747302373,200.917282104492,0.166178779055675
188,83,5,3.81503363450368,199.216496785482,0.165363853176435
188,82,5,3.81503363450368,199.216496785482,0.165363853176435
188,81,5,3.3130765358607,198.457558949788,0.164460395773252
188,80,5,3.01346451044083,198.508689880371,0.163936052471399
188,79,5,3.01346451044083,198.508689880371,0.163936052471399
188,78,5,2.98471524318059,199.482796986898,0.164174515753984
188,77,5,3.42054597536723,200.882165273031,0.160277406374613
188,76,5,3.42054597536723,200.882165273031,0.160277406374613
188,75,5,4.03315238157908,202.250640869141,0.149588649471601
188,74,5,4.03315238157908,202.250640869141,0.149588649471601
188,73,5,3.76708654562632,204.3494237264,0.14027597506841
188,72,5,3.76708654562632,204.3494237264,0.14027597506841
188,71,5,3.09984173377355,207.048797607422,0.133479716877143
188,70,5,3.09984173377355,207.048797607422,0.133479716877143
183,146,6,68.6760899225871,304.944473266602,0.618619474271933
183,145,6,55.2463709513346,299.327532450358,0.74296514193217
184,145,6,55.2463709513346,299.327532450358,0.74296514193217
184,144,6,45.8169349034627,293.607139587402,0.855873132745425
185,144,6,38.9070212046305,293.757657368978,0.871008237202962
186,143,6,38.9070212046305,293.757657368978,0.871008237202962
187,142,6,33.1045961380005,295.669184366862,0.875182727972666
188,142,6,33.1045961380005,295.669184366862,0.875182727972666
188,141,6,31.4935038884481,296.752621968587,0.844369937976201
188,140,6,31.4935038884481,296.752621968587,0.844369937976201
188,139,6,26.542423248291,296.754483540853,0.749397064248721
188,138,6,23.9302673339844,294.631312052409,0.684761837124825
188,137,6,21.7620476086934,291.343266805013,0.625922858715057
188,136,6,21.7620476086934,291.343266805013,0.625922858715057
188,135,6,20.144983291626,287.482704162598,0.568407222628593
188,134,6,18.8725228309631,283.219426472982,0.505718337992827
188,133,6,18.8725228309631,283.219426472982,0.505718337992827
188,132,6,17.7442450523376,278.61890411377,0.434009482463201
188,131,6,16.5389355023702,273.773155212402,0.351007161041101
188,130,6,16.5389355023702,273.773155212402,0.351007161041101
188,129,6,15.060996611913,268.999913533529,0.257620008041461
188,128,6,13.2321444352468,264.573972066243,0.161769809822241
188,127,6,13.2321444352468,264.573972066243,0.161769809822241
188,126,6,11.1839308738708,259.637655893962,0.0781905461723606
188,125,6,9.7441668510437,251.695148468018,0.032096303999424
188,124,6,9.7441668510437,251.695148468018,0.032096303999424
188,123,6,8.74310700098673,242.131680806478,0.0196463639537493
188,122,6,8.74310700098673,242.131680806478,0.0196463639537493
188,121,6,7.62857266267141,234.043159484863,0.0162096961867064
188,120,6,6.16541870435079,227.263165791829,0.0175334626498322
188,119,6,6.16541870435079,227.263165791829,0.0175334626498322
188,118,6,4.77087310949961,222.259075164795,0.0241701230406761
188,117,6,4.77087310949961,222.259075164795,0.0241701230406761
188,116,6,3.8267581264178,218.485224405924,0.0378365454574426
188,115,6,3.8267581264178,218.485224405924,0.0378365454574426
188,114,6,3.42133045196533,216.4559618632,0.0574192209169269
188,113,6,3.42133045196533,216.4559618632,0.0574192209169269
188,112,6,3.27943166097005,214.718343098958,0.085096741716067
187,111,6,3.3665679693222,213.531773885091,0.11805826301376
186,110,6,3.3665679693222,213.531773885091,0.11805826301376
185,109,6,3.39747204383214,211.961878458659,0.130659442394972
186,109,6,3.02408667405446,212.661365509033,0.137315799792608
187,108,6,3.02408667405446,212.661365509033,0.137315799792608
188,108,6,3.18797999620438,212.776755015055,0.140452132870754
188,107,6,3.28201067447662,212.128856658936,0.143129870295525
188,106,6,3.28201067447662,212.128856658936,0.143129870295525
188,105,6,3.4310880502065,212.227577209473,0.13670510177811
188,104,6,3.4310880502065,212.227577209473,0.13670510177811
188,103,6,4.12523577610652,209.674470265706,0.165170839056373
188,102,6,4.55278488000234,207.666407267253,0.182232623919845
188,101,6,4.55278488000234,207.666407267253,0.182232623919845
188,100,6,3.96919725338618,208.456223805745,0.131810466448466
188,99,6,3.91373576720556,205.131154378255,0.117094808568557
188,98,6,3.91373576720556,205.131154378255,0.117094808568557
188,97,6,4.25355207920074,203.521719614665,0.127159805968404
188,96,6,4.71486516793569,204.615301767985,0.144572929168741
188,95,6,5.61490070819855,206.560230255127,0.176311943680048
188,94,6,7.56964512666066,208.682289123535,0.258684789141019
188,93,6,8.08191072940826,208.905050913493,0.279452742387851
188,92,6,9.07464877764384,207.642378489176,0.318597624699275
188,91,6,10.1890774965286,204.331774393717,0.356346088151137
188,90,6,10.5110637346903,205.342056274414,0.363683022558689
188,89,6,10.1131769816081,209.208876291911,0.34212293724219
188,88,6,9.19586674372355,209.445692698161,0.308738701045513
188,87,6,8.39052891731262,208.776952107747,0.278923502812783
188,86,6,6.26363837718964,206.052604675293,0.200386890520652
188,85,6,5.3095193306605,204.093064626058,0.172580552597841
188,84,6,4.48820571104685,201.209424336751,0.166385386139154
